Sector Code,Sector,Industry Code,Industry,Disclosure Topic Code,Disclosure Topic,Accounting Metric Code,Accounting Metric,Technical Protocol Code,Technical Protocol,TP Footnote Number,TP Footnote,Technical Protocol Bullet Point 1,TP_BP1 Footnote Number,TP_BP1 Footnote,Sub-Bullet Points for Bullet Point 1,TP_BP1_Sub Footnote Number,TP_BP1_Sub Footnote,Technical Protocol Bullet Point 2,TP_BP2 Footnote Number,TP_BP2 Footnote,Sub-Bullet Points for Bullet Point 2,TP_BP2_Sub Footnote Number,TP_BP2_Sub Footnote,Technical Protocol Bullet Point 3,TP_BP3 Footnote Number,TP_BP3 Footnote,Sub-Bullet Points for Bullet Point 3,TP_BP3_Sub Footnote Number,TP_BP3_Sub Footnote,Technical Protocol Bullet Point 4,TP_BP4 Footnote Number,TP_BP4 Footnote,Sub-Bullet Points for Bullet Point 4,TP_BP4_Sub Footnote Number,TP_BP4_Sub Footnote,Technical Protocol Bullet Point 5,TP_BP5 Footnote Number,TP_BP5 Footnote,Sub-Bullet Points for Bullet Point 5,TP_BP5_Sub Footnote Number,TP_BP5_Sub Footnote,Technical Protocol Bullet Point 6,TP_BP6 Footnote Number,TP_BP6 Footnote,Sub-Bullet Points for Bullet Point 6,TP_BP6_Sub Footnote Number,TP_BP6_Sub Footnote,Technical Protocol Bullet Point 7,TP_BP7 Footnote Number,TP_BP7 Footnote,Sub-Bullet Points for Bullet Point 7,TP_BP7_Sub Footnote Number,TP_BP7_Sub Footnote,Technical Protocol Bullet Point 8,TP_BP8 Footnote Number,TP_BP8 Footnote,Sub-Bullet Points for Bullet Point 8,TP_BP8_Sub Footnote Number,TP_BP8_Sub Footnote,Technical Protocol Bullet Point 9,TP_BP9 Footnote Number,TP_BP9 Footnote,Sub-Bullet Points for Bullet Point 9,TP_BP9_Sub Footnote Number,TP_BP9_Sub Footnote,Technical Protocol Bullet Point 10,TP_BP10 Footnote Number,TP_BP10 Footnote,Sub-Bullet Points for Bullet Point 10,TP_BP10_Sub Footnote Number,TP_BP10_Sub Footnote,Technical Protocol Bullet Point 11,TP_BP11 Footnote Number,TP_BP11 Footnote,Sub-Bullet Points for Bullet Point 11,TP_BP11_Sub Footnote Number,TP_BP11_Sub Footnote
RR,Renewable Resources & Alternative Energy,RR-ST,Solar Technology & Project Developers,RR-ST-140a,Water Management in Manufacturing,RR-ST-140a.2,Description of water management risks and discussion of strategies and practices to mitigate those risks,RR-ST-140a.2.2,The entity may describe water management risks in the context of:, , ,"How risks may vary by withdrawal source, including surface water (including water from wetlands, rivers, lakes, and oceans), groundwater, rainwater collected directly and stored by the entity, and water and wastewater obtained from municipal water supplies, water utilities, or other entities; and", ,, , ,,"How risks may vary by discharge destinations, including surface water, groundwater, or wastewater utilities.", ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,Renewable Resources & Alternative Energy,RR-ST,Solar Technology & Project Developers,RR-ST-140a,Water Management in Manufacturing,RR-ST-140a.2,Description of water management risks and discussion of strategies and practices to mitigate those risks,RR-ST-140a.2.3,The entity may discuss the potential impacts that water management risks may have on its operations and the timeline over which such risks are expected to manifest., , ,"Impacts may include, but are not limited to, those associated with costs, revenues, liabilities, continuity of operations, and reputation.", ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,Renewable Resources & Alternative Energy,RR-ST,Solar Technology & Project Developers,RR-ST-140a,Water Management in Manufacturing,RR-ST-140a.2,Description of water management risks and discussion of strategies and practices to mitigate those risks,RR-ST-140a.2.4,"The entity shall discuss its short-term and long-term strategies or plan to mitigate water management risks, including, but not limited to:", , ,"The scope of its strategy, plans, goals and/or targets, such as how they relate to different business units, geographies, or water-consuming operational processes.", ,, , ,,"Any water management goals and/or targets it has prioritized, and an analysis of performance against those goals and/or targets.", ,,"• Goals and targets may include, but are not limited to, those associated with reducing water withdrawals, reducing water consumption, reducing water discharges, reducing aquatic impingements, improving the quality of water discharges, and regulatory compliance.", ,,"The activities and investments required to achieve the plans, goals and/or targets, and any risks or limiting factors that might affect achievement of the plans and/or targets.", ,, , ,,"Disclosure of strategies, plans, goals, and/or targets shall be limited to activities that were ongoing (active) or reached completion during the reporting period.", ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,Renewable Resources & Alternative Energy,RR-ST,Solar Technology & Project Developers,RR-ST-140a,Water Management in Manufacturing,RR-ST-140a.2,Description of water management risks and discussion of strategies and practices to mitigate those risks,RR-ST-140a.2.5,"For water management targets, the entity shall additionally disclose:", , ,"Whether the target is absolute or intensity-based, and the metric denominator if it is an intensity-based target.", ,, , ,,"The timelines for the water management plans, including the start year, the target year, and the base year.", ,, , ,,"The mechanism(s) for achieving the target, including:", ,,"• Efficiency efforts, such as the use of water recycling and/or closed-loop systems;
• Product innovations such as redesigning products or services to require less water;
• Process and equipment innovations, such as those that enable the reduction of aquatic impingements or entrainments;
• Use of tools and technologies (e.g., the World Wildlife Fund Water Risk Filter , The Global Water Tool , and Water Footprint Network Footprint Assessment Tool ) to analyze water use, risk, and opportunities; and
• Collaborations or programs in place with the community or other organizations.", ,,"The percentage reduction or improvement from the base year, where the base year is the first year against which water management targets are evaluated toward the achievement of the target.", ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,Renewable Resources & Alternative Energy,RR-ST,Solar Technology & Project Developers,RR-ST-140a,Water Management in Manufacturing,RR-ST-140a.2,Description of water management risks and discussion of strategies and practices to mitigate those risks,RR-ST-140a.2.6,"The entity shall discuss whether its water management practices result in any additional lifecycle impacts or trade-offs in its organization, including trade-offs in land use, energy production, and greenhouse gas (GHG) emissions, and why the entity chose these practices despite lifecycle trade-offs.", , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,Renewable Resources & Alternative Energy,RR-ST,Solar Technology & Project Developers,RR-ST-150a,Hazardous Waste Management,RR-ST-150a.1,"Amount of hazardous waste generated, percentage recycled",RR-ST-150a.1.1,"The entity shall calculate and disclose the total amount of hazardous waste generated, in metric tons.", , ,Hazardous wastes are defined per the legal or regulatory framework(s) applicable within the jurisdiction(s) where the waste is generated., ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,Renewable Resources & Alternative Energy,RR-ST,Solar Technology & Project Developers,RR-ST-150a,Hazardous Waste Management,RR-ST-150a.1,"Amount of hazardous waste generated, percentage recycled",RR-ST-150a.1.2,"The entity shall calculate and disclose the percentage of hazardous waste recycled as the total weight of hazardous waste generated that was recycled, divided by the total weight of hazardous waste generated.", , ,"Hazardous waste that is reused, reclaimed, and/or remanufactured shall be considered within the scope of recycled.", ,, , ,,"Recycled, reused, reclaimed, and remanufactured hazardous waste is defined per the legal or regulatory framework(s) applicable within the jurisdiction where the waste is generated.", ,, , ,,"Materials incinerated, including for energy recovery, shall not be considered within the scope of recycled.", ,,"• Energy recovery is defined as the use of combustible waste as a means to generate energy through direct incineration, with or without other waste, but with recovery of the heat.
• The entity may separately disclose the percentage of hazardous waste generated that was incinerated.", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,Renewable Resources & Alternative Energy,RR-ST,Solar Technology & Project Developers,RR-ST-150a,Hazardous Waste Management,RR-ST-150a.1,"Amount of hazardous waste generated, percentage recycled",RR-ST-150a.1.3,"The entity may use the U.S. Resources Conservation and Recovery Act (RCRA) or the EU Waste Framework Directive (Directive 2008/98/EC on waste, including its subsequent amendments), for the purposes of defining hazardous waste and/or recycled hazardous waste for operations located in jurisdictions that lack applicable legal or regulatory definitions.", , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,Renewable Resources & Alternative Energy,RR-ST,Solar Technology & Project Developers,RR-ST-150a,Hazardous Waste Management,RR-ST-150a.2,"Number and aggregate quantity of reportable spills, quantity recovered",RR-ST-150a.2.1,"The entity shall disclose the total number and quantity (in kilograms) of reportable spills, where:", , ,"Reportable spills are defined as any release of a hazardous substance in an amount equal to or greater than the reportable quantity as listed in Table 302.4 in 40 CFR Part 302.4 of the U.S. Comprehensive Environmental Response, Compensation, and Liability Act (CERCLA), including consideration of reportable quantities of mixtures and solutions as defined under 40 CFR Part 302.6 (b)(1).", ,, , ,,"The number of reportable spills shall include any leaks, emissions, discharges, injections, disposals, and abandonment releases over time, counted once at the time identified, consistent with the CERCLA definition of release (42 USC 9601(22)) and guidelines for reporting requirements (40 CFR Part 302).", ,, , ,,"The aggregate quantity reported shall represent the total quantity of material released to the environment and shall not be reduced by the amount of such hazardous substances that are subsequently recovered, evaporated, or otherwise lost.", ,, , ,,"The scope of disclosure includes all spills, even those in jurisdictions that are not subject to regulation under CERCLA.", ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,Renewable Resources & Alternative Energy,RR-ST,Solar Technology & Project Developers,RR-ST-150a,Hazardous Waste Management,RR-ST-150a.2,"Number and aggregate quantity of reportable spills, quantity recovered",RR-ST-150a.2.2,"The entity shall calculate the quantity of spills recovered as the quantity of spilled hazardous substances (in kilograms) removed from the environment through short-term release response activities, excluding:", , ,Amounts that were recovered during longer-term remediation at spill sites., ,, , ,,"Amounts that evaporated, burned, or were dispersed.", ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,Renewable Resources & Alternative Energy,RR-ST,Solar Technology & Project Developers,RR-ST-150a,Hazardous Waste Management,RR-ST-150a.2,"Number and aggregate quantity of reportable spills, quantity recovered",RR-ST-150a.2.3,"The entity may disclose releases to soil and water separately. A release that qualifies as a release to both soil and water should be reported as a single release to water, with the volume properly apportioned to soil and water.", , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,Renewable Resources & Alternative Energy,RR-ST,Solar Technology & Project Developers,RR-ST-150a,Hazardous Waste Management,RR-ST-150a.2,"Number and aggregate quantity of reportable spills, quantity recovered",RR-ST-150a.2.4,"The entity may separately indicate spills that occurred in the past, such as those that resulted from abandoned, legacy, or decommissioned operations but that were identified and disclosed during the reporting period.", , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,Renewable Resources & Alternative Energy,RR-ST,Solar Technology & Project Developers,RR-ST-160a,Ecological Impacts of Project Development,RR-ST-160a.1,Number and duration of project delays related to ecological impacts,RR-ST-160a.1.1,The entity shall disclose the total number and aggregate duration (in days) of site shutdowns or project delays related to ecological impacts., , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,Renewable Resources & Alternative Energy,RR-ST,Solar Technology & Project Developers,RR-ST-160a,Ecological Impacts of Project Development,RR-ST-160a.1,Number and duration of project delays related to ecological impacts,RR-ST-160a.1.2,"The scope of project delays includes shutdowns and project delays resulting from the enforcement of applicable environmental regulations, including laws and regulations addressing ground- and surface-water contamination; hazardous waste transport, containment, or disposal, and protection of endangered species.", , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,Renewable Resources & Alternative Energy,RR-ST,Solar Technology & Project Developers,RR-ST-160a,Ecological Impacts of Project Development,RR-ST-160a.1,Number and duration of project delays related to ecological impacts,RR-ST-160a.1.3,"The scope of environmental regulations includes, but is not limited to, those promulgated by regional, federal, state, and local regulatory authorities, such as:", , ,U.S. Clean Water Act, ,, , ,,U.S. Endangered Species Act (ESA), ,, , ,,U.S. National Environmental Policy Act (NEPA), ,, , ,,U.S. Resource Conservation and Recovery Act (RCRA), ,, , ,,EU Water Framework Directive, ,, , ,,EU Waste Framework Directive, ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,Renewable Resources & Alternative Energy,RR-ST,Solar Technology & Project Developers,RR-ST-160a,Ecological Impacts of Project Development,RR-ST-160a.1,Number and duration of project delays related to ecological impacts,RR-ST-160a.1.4,"The entity may discuss specific delays, including associated costs, root cause and corrective actions for resolved delay, and status of ongoing delays.", , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,Renewable Resources & Alternative Energy,RR-ST,Solar Technology & Project Developers,RR-ST-160a,Ecological Impacts of Project Development,RR-ST-160a.2,Description of efforts in solar energy system project development to address community and ecological impacts,RR-ST-160a.2.1,"The entity shall describe its efforts to address the community and ecological impacts of solar energy system project development and operation, where:", , ,"Community impacts may include, but are not limited to, land use, concerns around property valuation impacts, visual aesthetics, safety of human health or property, and noise and congestion resulting from construction activities.", ,, , ,,"Ecological impacts may include, but are not limited to, land use, risk of habitat disruption, water consumption, wildlife fatalities, and ecological impacts of construction.", ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
